,Unnamed: 0,X,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,ISOcode,duplicated
1084,1397,3734,1288057150,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,BF,Houet;Bobo-Dioulasso;F.Cl. du Kou,c76cf030-2a95-11da-9cc1-b8a03c50a862,11.189927,-4.441555999999999,,,,,,,2009-06-15T14:45:23Z,15.0,6.0,2009.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,6716,,,,CC_BY_4_0,,,,,2018-12-06T11:13:05.572Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BFA,True
1085,1398,3738,1288057232,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,BF,Houet;Bobo-Dioulasso;F.Cl. du Kou,c76cf030-2a95-11da-9cc1-b8a03c50a862,11.189906,-4.441605,,,,,,,2009-06-15T14:45:40Z,15.0,6.0,2009.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,6717,,,,CC_BY_4_0,,,,,2018-12-06T11:13:05.591Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BFA,True
1086,1399,3740,1288057357,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,BF,Houet;Bobo-Dioulasso;F.Cl. du Kou,c76cf030-2a95-11da-9cc1-b8a03c50a862,11.189844,-4.441685,,,,,,,2009-06-15T14:45:54Z,15.0,6.0,2009.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,6718,,,,CC_BY_4_0,,,,,2018-12-06T11:13:05.645Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BFA,True
1087,1401,3757,1288061912,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,CG,Likouala;Nsassa Forest; 2 km W of Epena. Lac Télé Community Reserve;Voucher: Moutsamboté 6073 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.43,,,,,,,2008-05-10T10:52:01Z,10.0,5.0,2008.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40533,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.224Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1088,1402,3758,1288061928,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,CG,Likouala;Nsassa Forest; 2 km W of Epena. Lac Télé Community Reserve;Voucher: Moutsamboté 6073 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.43,,,,,,,2008-05-10T10:50:30Z,10.0,5.0,2008.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40530,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.279Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1089,1403,3759,1288061988,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,,SPECIES,Cocos nucifera L.,BJ,Atlantique;Cotonou;W of Cotonou on Route des Pecheurs,c76cf030-2a95-11da-9cc1-b8a03c50a862,6.345657,2.291325,,,,,,,2015-09-29T13:56:47Z,29.0,9.0,2015.0,2735117,2735117.0,HUMAN_OBSERVATION,FR,sgn_africanplants,41000,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.209Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BEN,True
1090,1404,3760,1288062129,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,CG,Likouala;Nsassa Forest; 2 km W of Epena. Lac Télé Community Reserve;Voucher: Moutsamboté 6073 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.43,,,,,,,2008-05-10T10:51:01Z,10.0,5.0,2008.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40531,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.335Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1091,1405,3761,1288062156,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,CG,Likouala;Nsassa Forest; 2 km W of Epena. Lac Télé Community Reserve;Voucher: Moutsamboté 6073 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.43,,,,,,,2008-05-10T10:51:08Z,10.0,5.0,2008.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40532,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.287Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1092,1406,3762,1288062264,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,Calamus deerratus,,SPECIES,Calamus deerratus Mann & H.Wendl.,CG,Likouala;Nsassa Forest; 2 km W of Epena. Lac Télé Community Reserve;Voucher: Moutsamboté 6073 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.43,,,,,,,2008-05-10T10:52:20Z,10.0,5.0,2008.0,5294346,5294346.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40534,,,,CC_BY_4_0,,,,,2018-12-06T11:13:11.375Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1093,1407,3783,1288066679,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,"Kanoubougoula, Galerie N'Jolonifina",c76cf030-2a95-11da-9cc1-b8a03c50a862,10.788981,-7.712525,,,,,,,2006-04-12T11:12:00Z,12.0,4.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14018,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.785Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,True
1094,1408,3784,1288066688,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille Ko Teng Soutou,c76cf030-2a95-11da-9cc1-b8a03c50a862,13.013444,-10.471117,,,,,,,2006-01-07T12:00:00Z,7.0,1.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14012,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.663Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,True
1095,1409,3785,1288066690,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille Ko Teng Soutou,c76cf030-2a95-11da-9cc1-b8a03c50a862,13.013444,-10.471117,,,,,,,2006-01-07T11:02:00Z,7.0,1.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14009,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.688Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,False
1096,1410,3786,1288066694,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille Ko Teng Soutou,c76cf030-2a95-11da-9cc1-b8a03c50a862,13.013444,-10.471117,,,,,,,2006-01-07T11:00:00Z,7.0,1.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14007,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.809Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,False
1097,1411,3787,1288066696,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,"Kanoubougoula, Galerie N'Jolonifina",c76cf030-2a95-11da-9cc1-b8a03c50a862,10.788981,-7.712525,,,,,,,2006-04-12T11:10:00Z,12.0,4.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14015,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.768Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,False
1098,1412,3788,1288066698,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille de Tankoto,c76cf030-2a95-11da-9cc1-b8a03c50a862,12.962239,-10.457708,,,,,,,2004-01-28T13:20:00Z,28.0,1.0,2004.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14021,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.817Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,True
1099,1413,3789,1288066700,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille Ko Teng Soutou,c76cf030-2a95-11da-9cc1-b8a03c50a862,13.013444,-10.471117,,,,,,,2006-01-07T12:51:00Z,7.0,1.0,2006.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14013,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.806Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,False
1100,1414,3790,1288066709,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,ML,Faille de Tankoto,c76cf030-2a95-11da-9cc1-b8a03c50a862,12.962239,-10.457708,,,,,,,2004-01-28T13:20:00Z,28.0,1.0,2004.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,14020,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.792Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,MLI,False
1101,1415,3794,1288067330,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Elaeis,Elaeis guineensis,,SPECIES,Elaeis guineensis Jacq.,BF,Léraba;Loumana;Forêt de Lera,c76cf030-2a95-11da-9cc1-b8a03c50a862,10.601573,-5.312026,,,,,,,2009-06-13T15:22:39Z,13.0,6.0,2009.0,2731882,2731882.0,HUMAN_OBSERVATION,FR,sgn_africanplants,5858,,,,CC_BY_4_0,,,,,2018-12-06T11:13:18.967Z,STILLIMAGE,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,BFA,True
1102,1417,3799,1288068085,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T00:00:00Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40570,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.620Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1103,1418,3800,1288068090,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;Mobalata forest; c. 2 km NE of Epena. Lac Télé Community Reserve;Voucher: Harris 9623 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.46,,,,,,,2009-04-21T13:10:43Z,21.0,4.0,2009.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40553,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.664Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1104,1419,3801,1288068094,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T11:58:06Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40575,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.693Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1105,1420,3802,1288068096,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;c. 6 km NE of Epena; N of Matoko village. Lac Télé Community Reserve;Voucher: Harris 9548 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.4,17.47,,,,,,,2008-05-16T12:26:53Z,16.0,5.0,2008.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40548,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.700Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1106,1421,3803,1288068099,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha cabrae,,SPECIES,Eremospatha cabrae De Wild.,CG,Sangha;85 km NE of Ouesso; about 5 km East of Nouabalé-Ndoki National Park;Voucher: Harris 10016 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,2.13,16.57,,,,,,,2014-11-19T15:58:34Z,19.0,11.0,2014.0,2735765,2735765.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40538,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.634Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1107,1422,3804,1288068103,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;Mobalata forest; c. 2 km NE of Epena. Lac Télé Community Reserve;Voucher: Harris 9623 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.46,,,,,,,2009-04-21T13:11:00Z,21.0,4.0,2009.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40554,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.723Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1108,1423,3805,1288068104,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha cabrae,,SPECIES,Eremospatha cabrae De Wild.,CG,Sangha;85 km NE of Ouesso; about 5 km East of Nouabalé-Ndoki National Park;Voucher: Harris 10016 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,2.13,16.57,,,,,,,2014-11-19T15:57:45Z,19.0,11.0,2014.0,2735765,2735765.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40537,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.634Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1109,1424,3806,1288068119,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;Mobalata forest; c. 2 km NE of Epena. Lac Télé Community Reserve;Voucher: Harris 9623 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.36,17.46,,,,,,,2009-04-21T13:11:17Z,21.0,4.0,2009.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40555,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.712Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1110,1425,3807,1288068121,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;c. 6 km NE of Epena; N of Matoko village. Lac Télé Community Reserve;Voucher: Harris 9548 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.4,17.47,,,,,,,2008-05-16T12:24:19Z,16.0,5.0,2008.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40540,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.709Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1111,1426,3808,1288068132,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T16:42:31Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40584,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.739Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1112,1427,3809,1288068148,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T00:00:00Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40585,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.659Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1113,1428,3810,1288068155,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T16:41:36Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40583,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.667Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1114,1429,3811,1288068157,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;c. 6 km NE of Epena; N of Matoko village. Lac Télé Community Reserve;Voucher: Harris 9548 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.4,17.47,,,,,,,2008-05-16T12:25:54Z,16.0,5.0,2008.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40544,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.723Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1115,1430,3812,1288068159,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha haullevilleana,,SPECIES,Eremospatha haullevilleana De Wild.,CG,Likouala;c. 6 km NE of Epena; N of Matoko village. Lac Télé Community Reserve;Voucher: Harris 9548 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.4,17.47,,,,,,,2008-05-16T12:26:00Z,16.0,5.0,2008.0,2735764,2735764.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40545,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.661Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1116,1431,3813,1288068160,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha cabrae,,SPECIES,Eremospatha cabrae De Wild.,CG,Sangha;85 km NE of Ouesso; about 5 km East of Nouabalé-Ndoki National Park;Voucher: Harris 10016 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,2.13,16.57,,,,,,,2014-11-19T15:57:07Z,19.0,11.0,2014.0,2735765,2735765.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40535,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.652Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1117,1432,3814,1288068171,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T12:00:53Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40578,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.713Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1118,1433,3815,1288068176,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Rive gauche de la rivière Likouala aux Herbes; en amont du Village Impongui. Lac Télé Community Reserve;Voucher: Moutsamboté 6033 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.08,17.36,,,,,,,2007-11-15T16:45:31Z,15.0,11.0,2007.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40558,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.742Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,True
1119,1434,3816,1288068177,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Rive gauche de la rivière Likouala aux Herbes; en amont du Village Impongui. Lac Télé Community Reserve;Voucher: Moutsamboté 6033 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.08,17.36,,,,,,,2007-11-15T16:46:54Z,15.0,11.0,2007.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40563,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.701Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1120,1435,3817,1288068180,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T11:32:21Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40568,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.666Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1121,1436,3818,1288068181,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Likouala aux Herbres River; c. 4000 upstream from brigde at Matoko;Voucher: Moutsamboté 6145 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.38,17.47,,,,,,,2009-04-18T11:32:16Z,18.0,4.0,2009.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40567,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.669Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
1122,1437,3819,1288068188,e5774d90-9f01-42bb-a747-32331be82b18,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Eremospatha,Eremospatha laurentii,,SPECIES,Eremospatha laurentii De Wild.,CG,Likouala;Rive gauche de la rivière Likouala aux Herbes; en amont du Village Impongui. Lac Télé Community Reserve;Voucher: Moutsamboté 6033 (E),c76cf030-2a95-11da-9cc1-b8a03c50a862,1.08,17.36,,,,,,,2007-11-15T16:47:30Z,15.0,11.0,2007.0,2735763,2735763.0,HUMAN_OBSERVATION,FR,sgn_africanplants,40564,,,,CC_BY_4_0,,,,,2018-12-06T11:13:19.733Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84,COG,False
